Duration (in seconds),QID9,QID10,QID12,QID13,QID15,QID16,QID18,QID19,QID21,QID22,QID24,QID25,QID27,QID28,QID30,QID31,QID33,QID34,QID36,QID37,QID39,QID40,QID42,QID43,QID45,QID46,QID48,QID49,QID51,QID52,QID54,QID55,QID57,QID58,QID60,QID61,QID63,QID64,QID66,QID67,QID69,QID70,QID72,QID73,QID75,QID76,QID78,QID79,QID81,QID82,QID84,QID85,QID87,QID88,QID90,QID91,QID93,QID94,QID96,QID97,QID99,QID100,QID102,QID103,QID105,QID106,QID108,QID109,QID111,QID112,QID114,QID115,QID117,QID118,QID120,QID121,QID123,QID124,QID126,QID127,QID129,QID130,QID132,QID133,QID135,QID136,QID138,QID139,QID141,QID142,QID144,QID145,QID147,QID148,QID150,QID151,QID153,QID154,QID156,QID157,QID159,QID160,QID162,QID163,QID165,QID166,QID168,QID169,QID171,QID172,QID174,QID175,QID177,QID178,QID180,QID181,QID183,QID184,QID186,QID187,QID189,QID190,QID192,QID193,QID195,QID196,QID198,QID199,QID201,QID202,QID204,QID205,QID207,QID208,QID210,QID211,QID213,QID214,QID216,QID217,QID219,QID220,QID222,QID223,QID225,QID226,QID228,QID229,QID231,QID232,QID234,QID235,QID237,QID238,QID240,QID241,QID243,QID244,QID246,QID247,QID249,QID250,QID252,QID253,QID255,QID256,QID258,QID259,QID261,QID262,QID264,QID265,QID267,QID268,QID270,QID271,QID273,QID274,QID276,QID277,QID279,QID280,QID282,QID283,QID285,QID286,QID288,QID289,QID291,QID292,QID294,QID295,QID297,QID298,QID300,QID301,QID303,QID304,QID306,QID307,QID309,QID310,QID312,QID313,QID315,QID316,QID318,QID319,QID321,QID322,QID324,QID325,QID327,QID328,QID330,QID331,QID333,QID334,QID336,QID337,QID339,QID340,QID342,QID343,QID345,QID346,QID348,QID349,QID351,QID352,QID354,QID355,QID357,QID358,QID360,QID361,QID363,QID364,QID366,QID367,QID369,QID370,QID372,QID373,QID375,QID376,QID378,QID379,QID381,QID382,QID384,QID385,QID387,QID388,QID390,QID391,QID393,QID394,QID396,QID397,QID399,QID400,QID402,QID403,QID405,QID406,QID408,QID409,QID411,QID412,QID414,QID415,QID417,QID418,QID420,QID421,QID423,QID424,QID426,QID427,QID429,QID430,QID432,QID433,QID435,QID436,QID438,QID439,QID441,QID442,QID444,QID445,QID447,QID448,QID450,QID451,QID453,QID454,QID456,QID457,QID459,QID460,QID462,QID463,QID465,QID466,QID468,QID469,QID471,QID472,QID474,QID475,QID477,QID478,QID480,QID481,QID483,QID484,QID486,QID487,QID489,QID490,QID492,QID493,QID495,QID496,QID498,QID499,QID501,QID502,QID504,QID505,QID507,QID508,QID510,QID511,QID513,QID514,QID516,QID517,QID519,QID520,QID522,QID523,QID525,QID526,QID528,QID529,QID531,QID532,QID534,QID535,QID537,QID538,QID540,QID541,QID543,QID544,QID546,QID547,QID549,QID550,QID552,QID553,QID555,QID556,QID558,QID559,QID561,QID562,QID564,QID565,QID567,QID568,QID570,QID571,QID573,QID574,QID576,QID577,QID579,QID580,QID582,QID583,QID585,QID586,QID588,QID589,QID591,QID592,QID594,QID595,QID597,QID598,QID600,QID601,QID603,QID604,QID606,QID607,QID609,QID610,QID612,QID613,QID615,QID616,QID618,QID619,QID621,QID622,QID624,QID625,QID627,QID628,QID630,QID631,QID633,QID634,QID636,QID637,QID639,QID640,QID642,QID643,QID645,QID646,QID648,QID649,QID651,QID652,QID654,QID655,QID657,QID658,QID660,QID661,QID663,QID664,QID666,QID667,QID669,QID670,QID672,QID673,QID675,QID676,QID678,QID679,QID681,QID682,QID684,QID685,QID687,QID688,QID690,QID691,QID693,QID694,QID696,QID697,QID699,QID700,QID702,QID703,QID705,QID706,QID708,QID709,QID711,QID712,QID714,QID715,QID717,QID718,QID720,QID721,QID723,QID724,QID726,QID727,QID729,QID730,QID732,QID733,QID735,QID736,QID738,QID739,QID741,QID742,QID744,QID745,QID747,QID748,QID750,QID751,QID753,QID754,QID756,QID757,QID759,QID760,QID762,QID763,QID765,QID766,QID768,QID769,QID771,QID772,QID774,QID775,QID777,QID778,QID780,QID781,QID783,QID784,QID786,QID787,QID789,QID790,QID792,QID793,QID795,QID796,QID798,QID799,QID801,QID802,QID804,QID805,QID807,QID808,QID810,QID811,QID813,QID814,QID816,QID817,QID819,QID820,QID822,QID823,QID825,QID826,QID828,QID829,QID831,QID832,QID834,QID835,QID837,QID838,QID840,QID841,QID843,QID844,QID846,QID847,QID849,QID850,QID852,QID853,QID855,QID856,QID858,QID859,QID861,QID862,QID864,QID865,QID867,QID868,QID870,QID871,QID873,QID874,QID876,QID877,QID879,QID880,QID882,QID883,QID885,QID886,QID888,QID889,QID891,QID892,QID894,QID895,QID897,QID898,QID900,QID901,QID903,QID904,QID906,QID907,QID909,QID910,QID912,QID913,QID915,QID916,QID918,QID919,QID921,QID922,QID924,QID925,QID927,QID928,QID930,QID931,QID933,QID934,QID936,QID937,QID939,QID940,QID942,QID943,QID945,QID946,QID948,QID949,QID951,QID952,QID954,QID955,QID957,QID958,QID960,QID961,QID963,QID964,QID966,QID967,QID969,QID970,QID972,QID973,QID975,QID976,QID978,QID979,QID981,QID982,QID984,QID985,QID987,QID988,QID990,QID991,QID993,QID994,QID996,QID997,QID999,QID1000,QID1002,QID1003,QID1005,QID1006,QID1008,QID1009,QID1011,QID1012,QID1014,QID1015,QID1017,QID1018,QID1020,QID1021,QID1023,QID1024,QID1026,QID1027,QID1029,QID1030,QID1032,QID1033,QID1035,QID1036,QID1038,QID1039,QID1041,QID1042,QID1044,QID1045,QID1047,QID1048,QID1050,QID1051,QID1053,QID1054,QID1056,QID1057,QID1059,QID1060,QID1062,QID1063,QID1065,QID1066,QID1068,QID1069,QID1071,QID1072,QID1074,QID1075,QID1077,QID1078,QID1080,QID1081,QID1083,QID1084,QID1086,QID1087,random
422,"artist,beer",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"lady,sky",2,,,,,"city,chocolate",3,,,"girl,baby",3,,,"history,girl",3,,,,,,,,,,,,,,,,,,,,,,,,,,,"security,history",2,,,,,,,,,,,,,,,,,,,"god,death",4,,,,,,,,,,,,,,,,,,,,,,,"relationship,heart",4,,,"lady,relationship",3,"relationship,boy",4,,,"performance,boy",2,,,,,,,,,,,,,,,,,,,,,"wedding,country",3,,,"apple,country",3,,,"feelings,money",3,,,,,,,,,,,,,,,,,,,,,,,,,"legs,ocean",4,,,,,,,,,,,,,"animal,history",3,,,"birthday,history",3,,,,,"wedding,performance",3,,,,,,,,,,,,,"birthday,beauty",3,"god,heart",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186365
305,,,,,,,,,,,,,,,,,,,,,"lady,history",2,,,,,,,,,"lady,weight",1,"money,lady",2,,,,,,,,,,,,,,,,,,,,,,,,,,,"death,heart",3,,,,,,,,,,,,,,,,,,,,,,,,,,,"lady,child",3,"performance,food",3,,,,,,,,,,,,,"boy,sky",1,"beauty,apple",3,,,,,,,,,,,,,,,,,"phone,performance",2,,,"child,birthday",2,,,,,,,,,,,,,,,,,"god,car",1,,,,,"wings,money",2,,,,,,,,,,,,,,,,,,,,,"beer,birthday",4,,,"death,street",3,,,,,,,,,,,"lady,family",3,,,"lady,holiday",4,"death,hands",3,,,,,,,,,,,,,,,,,,,,,,,"phone,performance",2,,,"girl,phone",2,"text,girl",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631277
281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,beer",3,,,,,"death,night",3,,,,,,,,,,,,,,,,,,,"holiday,girl",2,,,,,,,,,,,,,,,,,,,"chocolate,lady",3,,,"girl,legs",3,"relationship,night",2,"girl,wedding",2,,,,,,,,,"security,girl",2,,,,,,,,,,,,,,,,,"beauty,history",2,,,,,,,,,"lady,gift",2,,,,,,,,,,,,,,,,,,,,,,,,,"feelings,performance",2,,,"apple,beer",4,,,"relationship,heart",2,,,"lady,relationship",2,,,,,,,,,,,,,,,,,"lady,girl",1,"feelings,birthday",2,,,,,,,,,,,,,,,,,,,,,,,,,"lady,apple",4,,,,,,,,,"gift,food",3,,,,,,,,,,,,,"chocolate,hands",2,,,,,,,"performance,beer",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636068
525,,,"lady,hands",5,,,,,,,,,,,,,,,,,,,,,,,,,"lady,ocean",5,,,,,,,,,,,,,,,"lady,weight",4,,,,,,,,,,,,,,,,,,,"phone,girl",4,,,,,"boy,girl",5,,,,,,,,,"history,lady",4,,,,,,,,,,,,,,,"girl,beer",4,"relationship,lady",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"performance,country",5,"birthday,wedding",3,,,"chocolate,beauty",2,,,"chocolate,girl",3,,,,,,,,,,,,,,,"beer,artist",3,,,"feelings,artist",3,,,,,,,,,,,"girl,area",3,"text,legs",2,,,,,,,,,,,,,,,,,,,"feelings,history",4,,,,,,,,,"boy,relationship",4,,,,,,,,,,,,,,,,,,,,,,,"artist,eyes",3,"lady,death",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154324
1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"lady,weight",4,,,"beauty,lady",3,,,"night,holiday",3,,,"lady,baby",1,,,,,"road,business",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"apple,chocolate",3,,,"lady,family",2,,,,,,,,,,,,,,,,,,,"feelings,performance",3,,,,,,,,,,,,,"relationship,boy",4,,,,,,,,,"performance,lady",3,"wedding,chocolate",2,,,,,"sky,birthday",3,,,,,,,"wedding,money",4,"animal,lady",2,,,"beer,artist",2,,,,,,,,,,,,,,,,,"text,god",3,,,,,,,,,"legs,ocean",3,,,,,,,,,,,,,"lady,history",3,,,,,,,,,"wedding,performance",2,,,,,,,,,,,"artist,business",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597601
704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"history,lady",2,,,,,,,,,,,,,,,,,"holiday,girl",4,,,"weight,hair",3,,,,,,,,,"lady,sky",3,,,,,,,,,,,,,,,"training,lady",3,,,,,,,,,,,,,"birthday,boy",3,,,,,,,,,"apple,lady",2,,,,,,,,,,,,,,,,,,,,,"god,death",2,"boy,lady",3,,,"death,apple",3,,,,,,,,,,,,,,,"phone,performance",3,,,,,,,"animal,relationship",2,,,,,,,,,,,,,,,,,,,,,"god,lady",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"lady,baby",4,,,,,,,,,,,"birthday,death",3,,,,,,,"legs,gift",3,,,,,,,,,"evening,phone",3,"apple,performance",2,,,,,,,"girl,phone",2,,,,,,,"god,heart",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996995
1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"food,morning",2,,,,,,,"lady,weight",1,"relationship,lady",3,,,,,"lady,area",2,,,"lady,hair",2,,,,,,,,,,,,,"training,baby",2,,,,,"beer,business",4,,,,,,,,,"food,weight",3,,,,,,,,,,,,,"city,morning",1,,,,,,,,,,,,,,,"death,night",3,,,,,,,,,,,,,,,,,,,"beer,performance",2,,,,,,,,,,,"relationship,lady",2,,,,,,,,,"wedding,beauty",1,,,,,,,"birthday,money",2,,,,,"wedding,money",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal,lady",2,,,"birthday,boy",2,,,"evening,phone",2,,,,,,,,,,,"text,girl",1,,,,,"god,heart",2,,,,,,,264062
501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"night,lady",3,,,,,,,,,,,"lady,wings",2,,,,,,,"lady,ocean",2,,,,,,,,,,,,,,,,,,,,,,,,,"girl,wedding",1,,,,,,,,,"security,girl",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sky,performance",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"lady,girl",5,,,,,,,,,,,,,"artist,apple",5,"beer,wedding",5,,,"baby,artist",4,,,,,,,,,,,"girl,area",1,,,,,,,"text,girl",4,,,,,,,,,"lady,artist",3.5,,,,,"beauty,gift",2,"animal,lady",3,"performance,beer",5,,,,,,,,,"security,wedding",4,,,"performance,apple",4,,,"text,girl",4,,,,,,,,,,,"phone,lady",3,895918
611,,,,,,,,,,,,,,,,,,,"lady,girl",,,,"dog,morning",3,"security,girl",5,"holiday,girl",4,,,,,,,,,,,,,,,,,,,,,,,,,"relationship,night",3,,,,,,,,,,,,,,,,,,,,,"artist,performance",5,"training,wings",5,,,,,,,,,,,,,,,"security,lady",5,,,,,,,,,,,,,,,"artist,death",4,,,"performance,beer",5,"performance,girl",5,"girl,food",5,,,"food,girl",3,,,,,,,,,,,,,"relationship,lady",4,,,,,,,"performance,feelings",5,,,,,,,,,,,"text,lady",5,,,,,"animal,lady",4,,,,,,,,,,,"feelings,beauty",5,,,,,,,,,,,"baby,feelings",5,,,,,,,,,,,,,lady,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695453
311,,,"birthday,lady",4,,,,,,,,,,,"wedding,lady",5,,,,,,,"food,dog",5,,,,,,,,,,,,,,,"lady,area",5,,,,,,,,,,,"girl,baby",5,,,"girl,wedding",4,,,,,,,,,,,,,,,,,,,,,,,"lady,food",5,"apple,history",5,,,,,,,,,"apple,food",5,"security,lady",5,,,,,"lady,family",4.5,,,"god,death",5,"boy,lady",5,,,,,,,"beer,night",5,,,,,,,,,"apple,beer",4,,,,,,,,,,,,,,,,,,,"performance,lady",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"food,lady",5,,,,,,,,,,,,,"apple,hands",4,,,,,,,,,,,,,,,,,"security,wedding",5,,,,,,,"text,girl",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555622
663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"girl,apple",3,,,,,"artist,lady",3,,,,,"gift,lady",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"legs,lady",3,,,,,,,,,,,"death,wedding",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"relationship,family",3,,,,,,,,,,,,,"performance,night",5,"performance,birthday",4,"girl,food",4,,,,,"beer,performance",4,,,,,,,,,,,"relationship,lady",5,,,,,,,"performance,feelings",1,,,,,,,"feelings,birthday",2,,,,,,,,,,,,,,,,,,,,,"feelings,beauty",5,,,"lady,street",3,,,,,,,"lady,feelings",3,,,,,,,,,,,"birthday,death",1,,,"apple,hands",2,,,,,,,,,,,"boy,relationship",4,,,,,,,,,,,"apple,girl",3,,,,,,,,,,,,,,,191554
494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,lady",3,,,"god,night",3,,,,,,,,,,,,,,,,,,,"holiday,phone",4,,,"lady,hair",4,,,,,,,,,"lady,dog",4,,,"night,weight",5,,,,,,,"night,holiday",4,,,,,,,,,,,,,,,,,,,"food,feelings",5,"food,performance",4,,,,,,,,,,,"city,morning",4,,,,,,,,,"area,beer",4,,,"death,god",3,"death,night",4,,,,,,,,,,,,,,,,,"food,relationship",4,,,,,,,,,,,,,,,"boy,street",4,,,,,,,,,"god,car",4,,,,,,,,,,,,,,,,,,,"girl,feelings",4,,,,,,,,,,,,,,,,,,,"food,lady",4,,,,,,,,,,,,,,,"beauty,history",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,food",4,,,,,317593
